Name	Id	Pal	Act	QuestFlag	QuestFlagEx	Layer	SizeX	SizeY	SizeX(N)	SizeY(N)	SizeX(H)	SizeY(H)	OffsetX	OffsetY	Depend	Teleport	Rain	Mud	NoPer	LOSDraw	FloorFilter	BlankScreen	DrawEdges	IsInside	DrlgType	LevelType	SubType	SubTheme	SubWaypoint	SubShrine	Vis0	Vis1	Vis2	Vis3	Vis4	Vis5	Vis6	Vis7	Warp0	Warp1	Warp2	Warp3	Warp4	Warp5	Warp6	Warp7	Intensity	Red	Green	Blue	Portal	Position	SaveMonsters	Quest	WarpDist	MonLvl1	MonLvl2	MonLvl3	MonLvl1Ex	MonLvl2Ex	MonLvl3Ex	MonDen	MonDen(N)	MonDen(H)	MonUMin	MonUMax	MonUMin(N)	MonUMax(N)	MonUMin(H)	MonUMax(H)	MonWndr	MonSpcWalk	NumMon	mon1	mon2	mon3	mon4	mon5	mon6	mon7	mon8	mon9	mon10	rangedspawn	nmon1	nmon2	nmon3	nmon4	nmon5	nmon6	nmon7	nmon8	nmon9	nmon10	umon1	umon2	umon3	umon4	umon5	umon6	umon7	umon8	umon9	umon10	cmon1	cmon2	cmon3	cmon4	cpct1	cpct2	cpct3	cpct4	camt1	camt2	camt3	camt4	Themes	SoundEnv	Waypoint	LevelName	LevelWarp	EntryFile	ObjGrp0	ObjGrp1	ObjGrp2	ObjGrp3	ObjGrp4	ObjGrp5	ObjGrp6	ObjGrp7	ObjPrb0	ObjPrb1	ObjPrb2	ObjPrb3	ObjPrb4	ObjPrb5	ObjPrb6	ObjPrb7	Beta
Act 4 - Dragon	145	3	3			112	31	31	31	31	31	31	1500	3400	0	1	0	0	0	1	1	1	0	0	2	28	-1	-1	-1	-1	0	107	0	0	0	0	0	0	-1	23	23	-1	-1	-1	-1	-1	128	255	255	255	0	0	1	0	3800	39	71	91	31	63	89	800	800	800	0	0	0	0	0	0	1	0	0																																												0	9	255	DragonL	ToTheDragonL	A4L9	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 5 - Ice Cave 1B	146	4	4			113	64	64	64	64	64	64	1500	1600	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	114	0	147	0	0	0	0	0	73	-1	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	43	77	95	34	67	92	1250	1500	1750	4	4	6	6	8	8	1	0	3	snowyeti1	succubus2	reanimatedhorde2									snowyeti1	succubus2	reanimatedhorde2								snowyeti1	succubus2	reanimatedhorde2																				0	39	255	IceTunnel	ToTheIceTunnel	A5L26	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Dragon	147	4	4			114	64	64	64	64	64	64	2000	3200	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	146	0	0	0	0	0	0	0	73	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	43	77	95	34	67	92	0	0	0	0	0	0	0	0	0	1	0	1	frozenhorror2											frozenhorror2										frozenhorror2																						0	9	255	IceDragon	ToTheIceDragon	A5L27	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 3B	148	4	4			115	32	32	32	32	32	32	2000	3400	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	119	0	149	0	0	0	0	0	73	-1	75	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	45	77	95	36	68	93	1250	1500	1750	2	2	3	3	4	4	1	0	5	snowyeti4	D1Succubus4	frozenhorror4	doomknight5	D1AcidBeast5							snowyeti4	D1Succubus4	frozenhorror4	doomknight3	D1AcidBeast5						snowyeti4	D1Succubus4	frozenhorror4	doomknight5	D1AcidBeast5																		0	41	255	GlacialPool1	ToTheGlacialPool1	A5L28	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 3C	149	4	4			116	32	32	32	32	32	32	2000	3600	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	148	0	150	0	0	0	0	0	73	-1	75	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	45	78	95	36	68	93	1250	1500	1750	2	2	3	3	4	4	1	0	5	snowyeti4	D1Succubus4	frozenhorror5	doomknight5	D1AcidBeast5							snowyeti4	D1Succubus4	frozenhorror5	doomknight3	D1AcidBeast5						snowyeti4	D1Succubus4	frozenhorror5	doomknight5	D1AcidBeast5																		0	41	255	GlacialPool2	ToTheGlacialPool2	A5L29	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Ice Cave 3D	150	4	4	37	37	117	32	32	32	32	32	32	2000	3800	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	149	0	151	0	0	0	0	0	73	-1	75	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2025	45	78	95	36	68	93	1250	1500	1750	2	2	3	3	4	4	1	0	5	snowyeti4	D1Succubus4	frozenhorror5	doomknight5	D1AcidBeast5							snowyeti4	D1Succubus4	frozenhorror5	doomknight3	D1AcidBeast5						snowyeti4	D1Succubus4	frozenhorror5	doomknight5	D1AcidBeast5																		0	41	255	GlacialPool3	ToTheGlacialPool3	A5L30	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Abyss 1	151	2	4	37	37	118	40	40	40	40	40	40	2000	4000	0	2	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	150	152	0	0	0	0	0	-1	55	61	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	2000	47	79	95	37	69	94	1250	1500	1750	4	4	5	5	6	6	1	0	5	bonefetish6	zombielord	putriddefiler5	swarm5	D1AcidBeast5							bonefetish6	zombielord	putriddefiler5	swarm5	D1AcidBeast5						bonefetish6	zombielord	putriddefiler5	wraith8	D1AcidBeast5																		0	44	255	Abyss1	ToTheAbyss1	A5L31	66	67	62	64	72	0	0	0	80	80	35	35	35	0	0	0	0
Act 5 - Abyss 2	152	2	4			119	40	40	40	40	40	40	2000	4200	0	2	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	151	153	0	0	0	0	0	-1	55	61	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	47	79	95	37	69	94	1250	1500	1750	4	4	5	5	6	6	1	0	5	bonefetish6	zombielord	bighead6	wraith8	D1AcidBeast5							bonefetish6	zombielord	bighead6	wraith8	D1AcidBeast5						bonefetish6	zombielord	bighead6	wraith8	D1AcidBeast5																		0	44	255	Abyss2	ToTheAbyss2	A5L32	66	67	62	64	72	0	0	0	80	80	35	35	35	0	0	0	0
Act 5 - Abyss 3	153	2	4			120	40	40	40	40	40	40	2000	4400	0	2	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	152	200	0	0	0	0	0	-1	55	23	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	47	79	95	37	69	94	1250	1500	1750	4	4	5	5	6	6	1	0	5	bonefetish6	zombielord	batdemon6	blunderbore5	D1AcidBeast5							bonefetish6	zombielord	batdemon6	blunderbore5	D1AcidBeast5						bonefetish6	zombielord	blunderbore5	wraith8	D1AcidBeast5																		0	44	255	Abyss3	ToTheAbyss3	A5L33	66	67	62	64	72	0	0	0	80	80	35	35	35	0	0	0	0
Act 5 - Abyss 4	154	3	4			121	31	31	31	31	31	31	1500	3000	0	1	0	0	0	1	1	1	0	0	2	28	-1	-1	-1	-1	1	161	0	0	0	0	0	0	-1	23	-1	-1	-1	-1	-1	-1	128	255	255	255	0	0	1	0	1000	47	79	95	37	69	94	0	0	0	0	0	0	0	0	0	1	0	10	bonefetish6	unraveler5	swarm5	bighead6	wraith8	blunderbore5	batdemon6	D1Viper5	D1Succubus5	D1SkeletonBow6		bonefetish6	unraveler5	swarm5	bighead6	wraith8	blunderbore5	batdemon6	D1Viper5	D1Succubus5	D1SkeletonBow6	bonefetish6	unraveler5	swarm5	bighead6	wraith8	blunderbore5	batdemon6	D1Viper5	D1Succubus5	D1SkeletonBow6													0	33	255	Abyss5	ToTheAbyss5	A5L40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Ice Cave 3E	155	4	4			122	32	32	32	32	32	32	2000	4600	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	0	120	118	0	0	0	0	0	0	74	75	-1	-1	-1	-1	-1	30	255	255	255	0	0	1	0	2025	45	79	95	36	68	93	1250	1500	1750	2	2	3	3	4	4	1	0	5	snowyeti4	D1Succubus4	frozenhorror4	doomknight5	D1AcidBeast5							snowyeti4	D1Succubus4	frozenhorror4	doomknight3	D1AcidBeast5						snowyeti4	D1Succubus4	frozenhorror4	doomknight5	D1AcidBeast5																		0	41	255	GlacialPool4	ToTheGlacialPool4	A5L35	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 5 - Chaos	156	1	4			123	99	99	99	99	99	99	5000	1400	0	2	0	0	1	0	1	1	0	1	2	19	-1	-1	-1	-1	130	157	0	0	0	0	0	0	23	23	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	2000	47	79	95	39	70	95	1200	1400	1600	8	8	10	10	12	12	1	0	6	coldskull	fireskull	Basilisk	plagueskull	reanimatedhordex	titan						coldskull	fireskull	Basilisk	plagueskull	reanimatedhordex	titan					coldskull	fireskull	Basilisk	plagueskull	reanimatedhordex																		0	22	255	Cleft	ToTheCleft	A5L36	53	75	0	0	0	0	0	0	75	75	0	0	0	0	0	0	0
Act 5 - Chaos B	157	1	4	39	39	124	99	99	99	99	99	99	5000	1600	0	1	0	0	1	0	1	1	0	1	2	19	-1	-1	-1	-1	156	0	0	0	0	0	0	0	23	-1	-1	-1	-1	-1	-1	-1	128	255	255	255	1	1	1	0	2000	47	79	95	39	70	95	0	0	0	0	0	0	0	0	0	1	0	1	gelugon											gelugon										gelugon																						0	8	255	Pinnacle	ToThePinnacle	A5L37	53	75	0	0	0	0	0	0	75	75	0	0	0	0	0	0	0
Act 5 - Throne Room B	158	4	4	39	39	125	40	52	40	52	40	52	3000	1400	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	0	159	0	0	0	0	0	0	-1	82	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1500	48	79	95	40	70	95	1000	1250	1500	0	0	0	0	0	0	0	0	7	baalminion4	succubuswitch6	bloodlord6	arach6	vampire7	gelugon2	titan					baalminion4	succubuswitch6	bloodlord6	arach6	vampire7	gelugon2	titan				baalminion4	succubuswitch6	bloodlord6	arach6	vampire7	gelugon2	titan																0	17	255	DestructionCastle	ToTheDestructionCastle	A5L38	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0
Act 5 - Throne Room C	159	4	4	39	39	126	40	52	40	52	40	52	3000	1700	0	1	0	0	0	0	1	1	0	1	2	34	-1	-1	-1	-1	158	131	0	0	0	0	0	0	81	82	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1500	48	79	95	40	70	95	1000	1250	1500	0	0	0	0	0	0	0	0	7	baalminion4	succubuswitch6	bloodlord6	arach6	vampire7	gelugon2	titan					baalminion4	succubuswitch6	bloodlord6	arach6	vampire7	gelugon2	titan				baalminion4	succubuswitch6	bloodlord6	arach6	vampire7	gelugon2	titan																0	17	255	DestructionCastle2	ToTheDestructionCastle2	A5L39	126	127	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0
Act 5 - Abyss 6	160	3	4	38	38	127	24	24	24	24	24	24	1500	3300	0	1	0	0	0	1	1	1	0	0	2	27	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	96	255	255	255	1	1	1	0	3800	48	79	95	37	70	95	0	0	0	0	0	0	0	0	0	1	0	1	spawn_unraveler_sammy											spawn_unraveler_sammy																																0	46	255	Abyss6	ToTheAbyss6	A5L41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Act 5 - Abyss 5	161	3	4	37	37	128	129	129	129	129	129	129	1500	3600	0	2	0	0	0	1	1	1	0	0	2	28	-1	-1	-1	-1	154	0	0	0	0	0	0	0	23	-1	-1	-1	-1	-1	-1	-1	128	255	255	255	0	0	1	0	3800	48	79	98	37	70	95	1900	2200	2600	21	23	23	25	31	35	1	0	10	marilithros	unraveler5	swarm5	bighead6	wraith8	blunderbore5	batdemon6	D1Viper5	D1Succubus5	D1SkeletonBow6		marilithros	unraveler5	swarm5	bighead6	wraith8	blunderbore5	arach7	D1Viper5	D1Succubus5	D1SkeletonBow6	marilithros	unraveler5	swarm5	bighead6	wraith8	blunderbore5	arach7	D1Viper5	D1Succubus5	D1SkeletonBow6													0	33	255	Abyss5	ToTheAbyss5	A5L40	48	49	0	0	0	0	0	0	90	60	0	0	0	0	0	0	0
Act 5 - Ice Prison	162	4	4			129	64	64	64	64	64	64	2000	4800	0	1	0	0	0	1	1	1	0	1	2	33	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	1	1	1	0	2025	44	79	95	34	66	91	0	0	0	0	0	0	0	0	0	1	0	1	frozenhorror2											frozenhorror2										frozenhorror2																						0	41	255	IcePrison	ToTheIcePrison	A5L42	107	108	109	123	129	110	0	0	25	25	70	25	25	25	0	0	0
Act 2 - Cube	163	1	1			130	16	16	16	16	16	16	3000	3200	0	1	0	0	0	1	1	1	0	1	2	17	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	20	61	88	14	49	77	0	0	0	0	0	0	0	0	0	1	0	0																																rat	bat	scorpion		30	30	20						60	9	255	CubeRoom	ToTheCubeRoom	A2L46	19	29	24	0	0	0	0	0	10	30	45	55	0	0	0	0	0
Act 2 - Ardual	164	1	1			131	16	16	16	16	16	16	3000	3400	0	1	0	0	0	1	1	1	0	1	2	17	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	96	255	255	255	1	1	1	0	1000	21	61	88	16	50	78	0	0	0	0	0	0	0	0	0	1	0	0																																rat	bat	scorpion		30	30	20						0	19	255	SunRoom	ToTheSunRoom	A2L47	19	29	24	0	0	0	0	0	10	30	45	55	0	0	0	0	0
Act 3 - Eye	165	2	2			132	63	63	63	63	63	63	1500	2200	0	1	0	0	0	1	1	1	0	1	2	23	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	30	255	255	255	1	1	1	0	2025	27	63	90	22	55	83	0	0	0	0	0	0	0	0	0	1	0	0																																minispider				30								0	29	255	EyeRoom	ToTheEyeRoom	A3L34	0	2	68	62	0	0	0	0	35	35	35	35	0	0	0	0	0
Act 3 - Brain	166	2	2			133	40	40	40	40	40	40	2000	2700	0	1	0	0	0	1	1	1	0	1	2	24	-1	-1	-1	-1	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	1000	28	63	90	22	55	83	0	0	0	0	0	0	0	0	0	1	0	0																																rat				30								0	27	255	BrainRoom	ToTheBrainRoom	A3L35	66	67	62	64	72	0	0	0	80	55	35	35	35	0	0	0	0
Act 1 - Crypt Pass	167	0	0			134	30	30	30	30	30	30	2500	2700	0	1	0	0	0	1	1	1	0	1	2	4	-1	-1	-1	-1	17	168	0	0	0	0	0	0	8	9	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	4	58	85	2	41	71	2500	2750	3000	0	0	0	0	0	0	1	0	4	skeleton2	zombie6	skmage_ltng2	D1SkeletonBow2								skeleton2	zombie6	skmage_ltng2	D1SkeletonBow2							skeleton2	D1SkeletonBow2									rat	bat			30	30							8	5	255	CryptPass	ToTheCryptPass	A1L42	15	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	1
Act 1 - Raven	168	0	0			135	59	63	59	63	59	63	2500	2900	0	1	1	0	0	0	1	1	1	0	2	2	-1	-1	-1	-1	167	0	0	0	0	0	0	0	7	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	1	0	800	5	58	85	2	41	71	1200	1600	2000	0	0	0	0	0	0	1	0	4	skeleton2	zombie6	skmage_ltng2	D1SkeletonBow2								skeleton2	zombie6	skmage_ltng2	D1SkeletonBow2							zombie6	D1SkeletonBow2																					0	9	255	Burial Grounds	To The Burial Grounds	A1L18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Act 1 - Smith	169	0	0			136	21	21	21	21	21	21	3500	1900	0	1	0	0	0	1	1	1	0	1	2	7	-1	-1	-1	-1	28	0	0	0	0	0	0	0	13	-1	-1	-1	-1	-1	-1	-1	64	255	255	255	0	0	1	0	2025	13	59	85	8	44	73	0	0	0	0	0	0	0	0	0	1	0	0																																rat	bat			30	30							8	9	255	Smith	ToTheSmith	A1L44	51	3	17	0	0	0	0	0	9	35	25	0	0	0	0	0	1
Act 3 - Temple 1B	170	2	2			137	24	24	24	24	24	24	3000	1800	0	1	0	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	0	94	172	0	0	0	0	0	-1	63	61	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	28	64	90	23	56	84	2500	2750	3000	1	1	2	2	3	3	1	0	6	brute5	corruptrogue5	arach5	vampire2	D1Arachnon5	D1Shredded5						brute5	corruptrogue5	arach5	vampire2	D1Arachnon5	D1Shredded5					batdemon4	D1Arachnon5	D1Shredded5								rat				30								0	4	255	RuinedTemple2	ToTheRuinedTemple2	A3L36	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Sarina	171	2	2			138	24	24	24	24	24	24	3000	2000	0	1	0	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	0	172	0	0	0	0	0	0	-1	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	28	65	90	24	56	83	2500	2750	3000	0	0	0	0	0	0	1	0	1	corruptrogue5											corruptrogue5										corruptrogue5										rat				30								0	9	255	RuinedTemple4	ToTheRuinedTemple4	A3L38	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temple 1C	172	2	2			139	24	24	24	24	24	24	3000	2200	0	1	0	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	0	170	171	0	0	0	0	0	-1	63	61	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	28	64	90	23	56	83	2500	2750	3000	1	1	2	2	3	3	1	0	6	brute5	corruptrogue5	arach5	vampire2	D1Arachnon5	D1Shredded5						brute5	corruptrogue5	arach5	vampire2	D1Arachnon5	D1Shredded5					arach5	D1Arachnon5	D1Shredded5								rat				30								0	4	255	RuinedTemple3	ToTheRuinedTemple3	A3L37	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temble 4B	173	2	2			140	24	24	24	24	24	24	3000	2400	0	1	0	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	96	0	0	0	0	0	0	0	63	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	28	64	90	23	56	83	2500	2750	3000	0	0	1	1	2	2	1	0	4	clawviper5	scarab5	batdemon4	cr_archer5								clawviper5	scarab5	batdemon4	cr_archer5							clawviper5	scarab5	batdemon4	cr_archer5							rat				30								0	4	255	ForgottenReliquary2	ToTheForgottenReliquary2	A3L39	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temple 7	174	2	2			141	24	24	24	24	24	24	3000	2600	0	1	0	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	0	176	0	0	0	0	0	0	-1	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	31	64	90	23	56	83	2500	2750	3000	2	2	3	3	4	4	1	0	7	brute5	arach5	vampire3	clawviper5	scarab5	D1Arachnon5	D1Shredded5					brute5	arach5	vampire3	clawviper5	scarab5	D1Arachnon5	D1Shredded5				brute5	arach5	vampire3	clawviper5	scarab5	D1Arachnon5	D1Shredded5				rat				30								0	16	255	CountTemple1	ToTheCountTemple1	A3L41	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Temble 8	175	2	2			142	24	24	24	24	24	24	3000	2800	0	1	0	0	0	1	1	1	0	1	2	22	-1	-1	-1	-1	0	176	0	0	0	0	0	0	-1	63	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	31	64	90	23	56	83	2500	2750	3000	0	0	1	1	2	2	1	0	7	brute5	arach5	vampire3	clawviper5	scarab5	D1Arachnon5	D1Shredded5					brute5	arach5	vampire3	clawviper5	scarab5	D1Arachnon5	D1Shredded5				brute5	arach5	vampire3	clawviper5	scarab5	D1Arachnon5	D1Shredded5				rat				30								0	16	255	CountTemple2	ToTheCountTemple2	A3L42	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 3 - Bloody Palace	176	1	2			143	66	66	66	66	66	66	2000	3200	0	1	0	0	0	1	1	1	0	1	2	14	-1	-1	-1	-1	83	141	174	175	0	0	0	0	63	63	28	29	-1	-1	-1	-1	0	255	255	255	0	0	1	0	1000	31	65	90	24	57	84	1250	1500	2000	9	9	12	12	15	15	1	0	9	cantor3	thornhulk4	zealot3	cr_lancer5	D1Arachnon5	cr_archer5	curstguard	D1Hidden5	D1Shredded5			cantor3	thornhulk4	zealot3	cr_lancer5	D1Arachnon5	cr_archer5	curstguard	D1Hidden5	D1Shredded5		cantor3	thornhulk4	zealot3	cr_lancer5	brute5	cr_archer5	D1Arachnon5	D1Hidden5	D1Shredded5		rat	bat			30	30							8	16	255	BloodyPalace	ToTheBloodyPalace	A3L40	60	61	59	60	0	0	0	0	50	25	45	33	0	0	0	0	0
Act 2 - Lair 2 B	177	1	1	11	11	144	32	32	32	32	32	32	3500	2200	0	1	0	0	0	1	1	1	0	1	2	18	-1	-1	-1	-1	136	0	0	0	0	0	0	0	48	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	17	61	88	17	51	79	2500	2750	3000	0	0	0	0	0	0	1	0	6	arach3	sandmaggot3	swarm3	baboon1	blunderbore2	D1Rat1						arach2	sandmaggot3	swarm2	baboon1	blunderbore1	D1Rat1					baboon1	blunderbore1	D1Rat1								rat	bat	scorpion		30	30	20						8	20	255	CollapsedEscape2	ToCollapsedEscape2	A2L48	35	29	0	0	0	0	0	0	80	55	0	0	0	0	0	0	0
Act 4 - HellHole 2	178	0	3			145	200	200	200	200	200	200	1500	3600	0	1	0	0	0	1	1	1	0	1	1	3	-1	-1	-1	-1	105	0	0	0	143	0	0	0	4	-1	-1	-1	5	-1	-1	-1	0	255	255	255	0	0	1	0	2025	36	69	91	29	61	88	1000	1250	1500	8	8	10	10	12	12	1	0	7	bighead5	batdemon5	mosquito4	fallenshaman5	sandleaper5	willowisp3	D1Scavenger5					bighead5	batdemon5	mosquito4	fallenshaman5	sandleaper5	willowisp3	D1Scavenger5				bighead5	batdemon5	mosquito4	fallenshaman5	sandleaper5	willowisp3	D1Scavenger5																0	32	255	HellHole2	ToTheHellHole2	A4L10	46	47	77	0	0	0	0	0	30	80	70	0	0	0	0	0	1
Act 5 - Tower 1	179	4	4			146	84	84	84	84	84	84	2500	3000	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	180	182	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	1	1	1	0	200	41	77	94	34	66	91	2500	2750	3000	4	4	6	6	9	9	0	0	8	imp1	siegebeast2	slinger7	goatman10	deathmauler1	minion2	vulture5	D1DemonSkeleton1				imp1	siegebeast2	slinger7	goatman10	deathmauler1	minion2	vulture5	D1DemonSkeleton1			imp1	siegebeast2	slinger7	goatman10	deathmauler1	minion2	vulture5	D1DemonSkeleton1															0	15	255	ShenkTower	ToTheShenkTower	A5L43	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Tower 2	180	4	4			147	40	40	40	40	40	40	2500	3200	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	193	179	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	41	77	94	34	66	91	2500	2750	3000	1	1	2	2	3	3	0	0	6	deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1						deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1					deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1																	0	15	255	ShenkTower2	ToTheShenkTower2	A5L44	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Tower Basement	181	0	4			148	200	200	200	200	200	200	2500	3400	0	1	0	0	0	1	1	1	0	1	1	4	-1	-1	-1	-1	182	0	0	0	0	0	0	0	8	-1	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	41	77	94	34	66	91	2500	2750	3000	4	4	6	6	9	9	1	0	5	foulcrow5	vulture5	suicideminion2	fingermage3	doomknight3							foulcrow5	vulture5	suicideminion2	fingermage3	doomknight3						foulcrow5	vulture5	suicideminion2	fingermage3	doomknight3						rat	bat			30	30							8	5	255	ShenkCrypt	ToTheShenkCrypt	A5L45	7	8	9	10	0	0	0	0	75	4	50	75	0	0	0	0	0
Act 5 - Tower 3	182	4	4			149	40	40	40	40	40	40	2500	3600	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	179	181	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	41	77	94	34	66	91	2500	2750	3000	1	1	2	2	3	3	0	0	6	deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1						deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1					deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1																	0	15	255	ShenkBasement	ToTheShenkBasement	A5L52	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Tower 4	183	4	4			150	40	40	40	40	40	40	2500	3800	0	1	0	0	0	0	1	1	0	1	2	32	-1	-1	-1	-1	184	193	0	0	0	0	0	0	78	77	-1	-1	-1	-1	-1	-1	0	255	255	255	0	0	1	0	200	41	77	94	35	67	92	2500	2750	3000	1	1	2	2	3	3	0	0	6	deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1						deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1					deathmauler1	siegebeast2	minion2	imp1	goatman10	D1DemonSkeleton1																	0	15	255	ShenkTower4	ToTheShenkTower4	A5L47	116	117	118	124	125	129	128	0	30	30	30	30	40	25	30	0	0
Act 5 - Temple Roof	184	4	4			151	22	27	22	27	22	27	2500	4000	0	1	1	0	0	0	0	1	0	0	2	31	-1	-1	-1	-1	0	183	0	0	0	0	0	0	-1	76	-1	-1	-1	-1	-1	-1	128	255	255	255	0	0	1	0	200	51	77	94	35	67	92	2500	2750	3000	0	0	0	0	0	0	0	0	4	deathmauler2	minion3	minion4	D1DemonSkeleton2								deathmauler2	minion3	minion4	D1DemonSkeleton2							deathmauler2	minion3	minion4	D1DemonSkeleton2																			0	8	255	ShenkTower5	ToTheShenkTower5	A5L48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
